Notebook_Number	Page_Number	canvas_index	canvas_label	width	height	image_service	viewer_url
31	13	11	redacted_0001_0013	7960	5663	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTMuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTYwIiwiaGVpZ2h0IjoiNTY2MyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	14	12	redacted_0001_0014	7962	5669	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTQuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTYyIiwiaGVpZ2h0IjoiNTY2OSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	15	13	redacted_0001_0015	7947	5678	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTUuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTQ3IiwiaGVpZ2h0IjoiNTY3OCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	16	14	redacted_0001_0016	7717	5678	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTYuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3NzE3IiwiaGVpZ2h0IjoiNTY3OCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	17	15	redacted_0001_0017	8039	5655	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTcuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI4MDM5IiwiaGVpZ2h0IjoiNTY1NSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	18	16	redacted_0001_0018	7994	5697	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTguanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTk0IiwiaGVpZ2h0IjoiNTY5NyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	19	17	redacted_0001_0019	7974	5686	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMTkuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTc0IiwiaGVpZ2h0IjoiNTY4NiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	20	18	redacted_0001_0020	7948	5678	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjAuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTQ4IiwiaGVpZ2h0IjoiNTY3OCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	21	19	redacted_0001_0021	7947	5680	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjEuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTQ3IiwiaGVpZ2h0IjoiNTY4MCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	22	20	redacted_0001_0022	7938	5677	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjIuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTM4IiwiaGVpZ2h0IjoiNTY3NyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	23	21	redacted_0001_0023	7935	5681	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjMuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTM1IiwiaGVpZ2h0IjoiNTY4MSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	24	22	redacted_0001_0024	7939	5682	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjQuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTM5IiwiaGVpZ2h0IjoiNTY4MiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	25	23	redacted_0001_0025	7961	5685	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjUuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTYxIiwiaGVpZ2h0IjoiNTY4NSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	26	24	redacted_0001_0026	7955	5678	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjYuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTU1IiwiaGVpZ2h0IjoiNTY3OCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	27	25	redacted_0001_0027	7953	5709	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjcuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI3OTUzIiwiaGVpZ2h0IjoiNTcwOSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	28	26	redacted_0001_0028	8016	5681	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjguanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI4MDE2IiwiaGVpZ2h0IjoiNTY4MSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
31	29	27	redacted_0001_0029	8052	5674	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9EMC8xNy82NC83NC9CNS8zMy8xRi83RC83RS9GMC9GNC8wRS81OS8yMS9EOC8zMi9yZWRhY3RlZF8wMDAxXzAwMjkuanBnIiwicmVwX2lkIjoiMTIzNTE3MTkxNjAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI4MDUyIiwiaGVpZ2h0IjoiNTY3NCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12351719160002791
