date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1939-07-30	itonmeyuhad	itonmeyuhad19390730-01.2.4	haifa	4	haifa	hadassah	
1939-07-31	haretz	haretz19390731-01.2.49	untowned	1			
1939-08-01	hzh	hzh19390801-01.2.42	mixed	3	haifa,jaffa		
1939-08-02	hbkr	hbkr19390802-01.2.76	haifa	3	haifa		
1939-08-02	hmf	hmf19390802-01.2.61	mixed	3	haifa,safed		
1939-08-10	dav	dav19390810-01.2.88	mixed	2	haifa,jaffa		
1939-08-10	haretz	haretz19390810-01.2.3	mixed	2	haifa,jaffa		
1939-08-10	hzh	hzh19390810-01.2.3	haifa	1	haifa		
1939-08-13	haolam	haolam19390813-01.2.7	other	8	jerusalem,telaviv	hadassah,rothschild	
1939-08-14	hbkr	hbkr19390814-01.2.45	other	1	jaffa		spelled
1939-08-15	hashaah	hashaah19390815-01.2.27	haifa	4	haifa		
1939-08-16	hbkr	hbkr19390816-01.2.88	untowned	3			
1939-08-17	hashaah	hashaah19390817-01.2.21	haifa	1	haifa		
1939-08-18	hzh	hzh19390818-01.2.32	haifa	1	haifa		
1939-08-20	haretz	haretz19390820-01.2.42	no_hospital_term	0			
1939-08-22	hbkr	hbkr19390822-01.2.3.3	no_hospital_term	0			
1939-08-22	hzh	hzh19390822-01.2.29	haifa	1	haifa		
1939-08-23	hbkr	hbkr19390823-01.2.49	other	1	gaza,jerusalem		abbreviated
1939-08-24	haretz	haretz19390824-01.2.34	haifa	4	haifa	hadassah	
1939-08-28	dav	dav19390828-01.2.88	mixed	1	acre,haifa		
1939-09-01	dav	dav19390901-01.2.31	mixed	1	acre,haifa		spelled
1939-09-01	hzh	hzh19390901-01.2.37	mixed	1	acre,haifa		spelled
1939-09-12	haretz	haretz19390912-01.2.26	no_hospital_term	0			maqaf
1939-09-13	hashaah	hashaah19390913-01.2.16	mixed	4	gaza,haifa,jerusalem	hadassah	
1939-09-25	hbkr	hbkr19390925-01.2.32	untowned	1			maqaf
1939-10-02	dav	dav19391002-01.2.59	mixed	5	haifa,jerusalem	hadassah	
1939-10-10	haretz	haretz19391010-01.2.41	haifa	1	haifa		
1939-10-10	hashaah	hashaah19391010-01.2.33	mixed	1	acre,haifa		
1939-10-11	dav	dav19391011-01.2.155	haifa	3	haifa		
1939-10-12	haretz	haretz19391012-01.2.45	mixed	6	haifa,jerusalem	hadassah	
1939-10-12	hbkr	hbkr19391012-01.2.51.1	untowned	1			maqaf
1939-10-15	dav	dav19391015-01.2.30	other	3	acre,telaviv	hadassah	
1939-10-15	hbkr	hbkr19391015-01.2.46.2	no_hospital_term	0			maqaf
1939-10-15	hzh	hzh19391015-01.2.33	mixed	3	haifa,jaffa		
1939-10-15	ytlv	ytlv19391015-01.2.1	other	5	telaviv	hadassah	
1939-10-18	hbkr	hbkr19391018-01.2.56.1	other	1	telaviv		spelled
1939-10-18	hzh	hzh19391018-01.2.54	other	3	telaviv	hadassah	
1939-10-19	hashaah	hashaah19391019-01.2.41	untowned	1			
1939-10-24	dav	dav19391024-01.2.35	mixed	12	haifa,jaffa,jerusalem		
1939-10-24	dav	dav19391024-01.2.53	untowned	1			
1939-10-25	hbkr	hbkr19391025-01.2.78.2	other	1	telaviv		spelled
1939-10-27	hbkr	hbkr19391027-01.2.29.1	untowned	1			spelled
1939-10-29	hzh	hzh19391029-01.2.39	other	5	jaffa	hadassah	
1939-11-01	hzh	hzh19391101-01.2.43	no_hospital_term	0			
1939-11-07	haretz	haretz19391107-01.2.39	untowned	4		hadassah	
1939-11-15	dav	dav19391115-01.2.92	mixed	1	haifa,jerusalem,telaviv		
1939-11-15	hzh	hzh19391115-01.2.51	other	1	telaviv	hadassah	
1939-11-15	ytlv	ytlv19391115-01.2.46	other	28	jaffa,telaviv	hadassah	abbreviated
1939-11-16	haretz	haretz19391116-01.2.26.1	other	2	jerusalem		spelled
1939-11-16	hbkr	hbkr19391116-01.2.25.2	other	1	jerusalem		spelled
1939-11-19	omer	omer19391119-01.2.21	mixed	5	acre,haifa		
1939-11-20	dav	dav19391120-01.2.50	mixed	6	haifa,jaffa		
1939-11-20	dav	dav19391120-01.2.60	haifa	1	haifa		
1939-11-23	hzh	hzh19391123-01.2.46	mixed	1	haifa,jerusalem		spelled
1939-11-27	hbkr	hbkr19391127-01.2.80	other	1	tiberias		
1939-11-30	hzh	hzh19391130-01.2.42	untowned	2			
1939-12-03	dav	dav19391203-01.2.52	haifa	1	haifa		
1939-12-04	haretz	haretz19391204-01.2.32	mixed	11	haifa,jaffa	hadassah	
1939-12-10	dav	dav19391210-01.2.47	haifa	2	haifa		
1939-12-10	hbkr	hbkr19391210-01.2.59	mixed	5	haifa,jerusalem	hadassah	
1939-12-11	hashaah	hashaah19391211-01.2.30	other	1	acre	hadassah	
1939-12-14	dav	dav19391214-01.2.73	untowned	1			
1939-12-14	haretz	haretz19391214-01.2.43	haifa	8	haifa		
1939-12-16	omer	omer19391216-01.2.39	untowned	1			
1939-12-20	hzh	hzh19391220-01.2.33	untowned	1		hadassah	
1939-12-23	omer	omer19391223-01.2.34	mixed	1	acre,haifa		
1939-12-24	dav	dav19391224-01.2.70	mixed	1	acre,haifa		
1939-12-25	dav	dav19391225-01.2.73	haifa	1	haifa		
1939-12-25	hbkr	hbkr19391225-01.2.96	other	1	jaffa	hadassah	
1939-12-26	dav	dav19391226-01.2.76	haifa	1	haifa		
1939-12-27	hbkr	hbkr19391227-01.2.36	untowned	2		hadassah	
1939-12-27	hzh	hzh19391227-01.2.55	haifa	2	haifa	rothschild	
1939-12-28	hzh	hzh19391228-01.2.36	haifa	4	haifa	rothschild	
1939-12-29	dav	dav19391229-01.2.119	untowned	1			
1939-12-31	hbkr	hbkr19391231-01.2.45	mixed	5	haifa,telaviv	hadassah	
1940-01-01	hbkr	hbkr19400101-01.2.81	mixed	8	gaza,haifa,jaffa,jerusalem,nablus,safed,telaviv,tiberias	hadassah	spelled
1940-01-02	haretz	haretz19400102-01.2.84	mixed	1	haifa,jerusalem,telaviv		spelled
1940-01-05	haretz	haretz19400105-01.2.63.5	haifa	2	haifa		
1940-01-08	hashaah	hashaah19400108-01.2.17	untowned	3			
1940-01-10	dav	dav19400110-01.2.48	untowned	1			
1940-01-10	hbkr	hbkr19400110-01.2.22	mixed	2	haifa,jerusalem		spelled
1940-01-15	hadashott	hadashott19400115-01.2.26	mixed	17	haifa,jaffa,jerusalem		indefinite
1940-01-15	hmf	hmf19400115-01.2.41	mixed	5	haifa,jerusalem,telaviv	hadassah	indefinite
1940-01-15	hzh	hzh19400115-01.2.41	mixed	4	haifa,jerusalem	hadassah	
1940-01-17	haretz	haretz19400117-01.2.51	untowned	1			
1940-01-21	hbkr	hbkr19400121-01.2.81	untowned	1		hadassah	
1940-01-22	hzh	hzh19400122-01.2.34	other	1	jerusalem		
1940-01-24	hzh	hzh19400124-01.2.28	haifa	3	haifa	hadassah	spelled
1940-01-28	hmf	hmf19400128-01.2.35	mixed	20	gaza,haifa,jaffa,jerusalem,nablus,nazareth,telaviv,tiberias	english,hadassah	
1940-01-28	hmf	hmf19400128-01.2.36	other	1	jerusalem	english	
1940-01-29	haretz	haretz19400129-01.2.18	haifa	2	haifa		
1940-01-31	hashaah	hashaah19400131-01.2.16	mixed	5	haifa,telaviv		
1940-01-31	hbkr	hbkr19400131-01.2.76	mixed	2	haifa,jerusalem,telaviv	hadassah	
1940-02-04	hzh	hzh19400204-01.2.59.1	untowned	4		hadassah	
1940-02-06	dav	dav19400206-01.2.53	untowned	1			
1940-02-09	hbkr	hbkr19400209-01.2.86	haifa	2	haifa		
1940-02-11	dav	dav19400211-01.2.77.3	haifa	2	haifa		
1940-02-11	haretz	haretz19400211-01.2.47.3	mixed	2	acre,haifa,telaviv		
1940-02-11	haretz	haretz19400211-01.2.66	haifa	1	haifa		
1940-02-13	hbkr	hbkr19400213-01.2.67	haifa	1	haifa		
1940-02-13	hbkr	hbkr19400213-01.2.68.1	haifa	1	haifa		
1940-02-13	hmf	hmf19400213-01.2.63.1	haifa	1	haifa		
1940-02-14	hashaah	hashaah19400214-01.2.27	mixed	8	haifa,telaviv		
1940-02-15	ytlv	ytlv19400215-01.2.39	other	4	telaviv		
1940-02-23	bamishor	bamishor19400223-01.2.19	other	1	jaffa		
1940-02-25	hzh	hzh19400225-01.2.26	other	6	jerusalem,safed,tiberias	hadassah	
1940-02-28	haretz	haretz19400228-01.2.79	mixed	1	gaza,haifa,jerusalem,telaviv	hadassah	
1940-03-04	hashaah	hashaah19400304-01.2.45	untowned	1			spelled
1940-03-06	omer	omer19400306-01.2.8	untowned	1		hadassah	
1940-03-12	haretz	haretz19400312-01.2.50	untowned	1			
1940-03-18	omer	omer19400318-01.2.53.4	untowned	1			
1940-03-19	haretz	haretz19400319-01.2.43	haifa	1	haifa	hadassah	
1940-03-20	dav	dav19400320-01.2.68	untowned	2			
1940-03-20	hashaah	hashaah19400320-01.2.47	haifa	2	haifa		
1940-03-20	hbkr	hbkr19400320-01.2.62.1	other	1	jerusalem		
1940-03-21	dav	dav19400321-01.2.18	haifa	1	haifa		
1940-03-21	hbkr	hbkr19400321-01.2.67	haifa	1	haifa		
1940-03-22	itonmeyuhad	itonmeyuhad19400322-01.2.18	other	3	jerusalem	hadassah	
1940-03-31	hashaah	hashaah19400331-01.2.32	untowned	1			
1940-04-08	hbkr	hbkr19400408-01.2.57	haifa	2	haifa	rothschild	
1940-04-08	hzh	hzh19400408-01.2.52	mixed	2	haifa,telaviv		
1940-04-10	hmf	hmf19400410-01.2.44	haifa	1	haifa	rothschild	
1940-04-11	hbkr	hbkr19400411-01.2.59	mixed	1	haifa,jerusalem,telaviv	rothschild	
1940-04-11	hzh	hzh19400411-01.2.43	untowned	3		hadassah,rothschild	
1940-04-14	haretz	haretz19400414-01.2.45	haifa	1	haifa		
1940-04-15	hmf	hmf19400415-01.2.55	other	1	telaviv		
1940-04-17	dav	dav19400417-01.2.70	mixed	1	haifa,jaffa	rothschild	
1940-04-17	hashaah	hashaah19400417-01.2.19	haifa	3	haifa	hadassah	
1940-04-17	hbkr	hbkr19400417-01.2.55	haifa	1	haifa		
1940-04-21	hbkr	hbkr19400421-01.2.65	untowned	1		rothschild	
1940-04-30	dav	dav19400430-01.2.70.1	haifa	1	haifa	hadassah	
1940-05-02	dav	dav19400502-01.2.83.2	haifa	1	haifa	hadassah	
1940-05-09	dav	dav19400509-01.2.64	haifa	3	haifa	hadassah,rothschild	
1940-05-09	hbkr	hbkr19400509-01.2.66	haifa	4	haifa	hadassah,rothschild	
1940-05-09	hbkr	hbkr19400509-01.2.68	mixed	3	haifa,telaviv	rothschild	
1940-05-09	hzh	hzh19400509-01.2.41	haifa	2	haifa	hadassah,rothschild	
1940-05-10	hmf	hmf19400510-01.2.65	haifa	2	haifa	hadassah,rothschild	
1940-05-12	hzh	hzh19400512-01.2.32	untowned	1			
1940-05-15	haretz	haretz19400515-01.2.58	no_hospital_term	0			
1940-05-17	hbkr	hbkr19400517-01.2.76	untowned	1		hadassah	
1940-05-27	hzh	hzh19400527-01.2.30	mixed	2	haifa,jaffa	hadassah	
1940-05-28	hbkr	hbkr19400528-01.2.95	other	2	jerusalem,safed		abbreviated
1940-05-29	haretz	haretz19400529-01.2.63	untowned	1			
1940-06-02	dav	dav19400602-01.2.75	other	1	jerusalem		spelled
1940-06-03	dav	dav19400603-01.2.72	haifa	1	haifa		
1940-06-03	hzh	hzh19400603-01.2.61	haifa	1	haifa		
1940-06-10	hbkr	hbkr19400610-01.2.69	haifa	2	haifa		
1940-06-14	dav	dav19400614-01.2.85	untowned	1			
1940-06-14	hzh	hzh19400614-01.2.28	mixed	6	haifa,jaffa	hadassah	
1940-06-14	hzh	hzh19400614-01.2.37	mixed	4	acre,haifa,nazareth		
1940-06-19	hbkr	hbkr19400619-01.2.6.1	mixed	1	haifa,jerusalem		
1940-06-20	dav	dav19400620-01.2.4	mixed	1	haifa,telaviv		
1940-06-21	hbkr	hbkr19400621-01.2.65	haifa	1	haifa	hadassah	
1940-06-25	hzh	hzh19400625-01.2.39	mixed	1	haifa,telaviv,tiberias		
1940-06-25	hzh	hzh19400625-01.2.51	other	2	jaffa	english,hadassah	spelled
1940-06-27	dav	dav19400627-01.2.42.2	untowned	2			
1940-07-01	hbkr	hbkr19400701-01.2.86	mixed	3	haifa,jaffa		
1940-07-02	hbkr	hbkr19400702-01.2.49	other	3	jaffa	hadassah	
1940-07-03	haretz	haretz19400703-01.2.76	other	2	jaffa,telaviv	hadassah	
1940-07-04	haolam	haolam19400704-01.2.9	other	1	telaviv		
1940-07-07	hbkr	hbkr19400707-01.2.40	other	2	jaffa,jerusalem	hadassah	abbreviated
1940-07-14	hbkr	hbkr19400714-01.2.37	untowned	1		hadassah	
1940-07-17	haretz	haretz19400717-01.2.88	mixed	5	acre,haifa,jerusalem,telaviv	hadassah	
1940-07-17	hbkr	hbkr19400717-01.2.32	mixed	3	haifa,jerusalem	hadassah	
1940-07-18	hbkr	hbkr19400718-01.2.36	other	3	telaviv		
1940-07-18	hzh	hzh19400718-01.2.46	mixed	2	acre,haifa		
1940-07-23	hzh	hzh19400723-01.2.43	no_hospital_term	0			
1940-07-25	dav	dav19400725-01.2.1	other	2	jaffa		
1940-07-28	hbkr	hbkr19400728-01.2.36	mixed	3	haifa,jerusalem,telaviv	hadassah	
1940-08-07	hbkr	hbkr19400807-01.2.14	haifa	2	haifa	hadassah	spelled
1940-08-11	dav	dav19400811-01.2.37	mixed	1	haifa,jaffa		
1940-08-12	hzh	hzh19400812-01.2.42	no_hospital_term	0			
1940-08-14	dav	dav19400814-01.2.51	other	1	jaffa		
1940-08-20	hbkr	hbkr19400820-01.2.36	haifa	1	haifa		maqaf
1940-08-21	haretz	haretz19400821-01.2.43	untowned	1			
1940-09-02	hbkr	hbkr19400902-01.2.30	other	7	jaffa,telaviv	hadassah	
1940-09-10	dav	dav19400910-01.2.43	mixed	9	haifa,jaffa	hadassah	
1940-09-10	hbkr	hbkr19400910-01.2.1	mixed	6	acre,haifa	hadassah	
1940-09-10	hzh	hzh19400910-01.2.46	haifa	1	haifa		
1940-09-11	hbkr	hbkr19400911-01.2.41	haifa	3	haifa		
1940-09-12	dav	dav19400912-01.2.24	untowned	1			
1940-09-12	dav	dav19400912-01.2.30	other	2	jerusalem,telaviv,tiberias	hadassah	
1940-09-12	hmf	hmf19400912-01.2.39	haifa	1	haifa		
1940-09-12	hmf	hmf19400912-01.2.40	haifa	3	haifa		
1940-09-12	hzh	hzh19400912-01.2.29	untowned	1			
1940-09-17	dav	dav19400917-01.2.31	other	2	jaffa		
1940-09-18	hzh	hzh19400918-01.2.22	no_hospital_term	0			
1940-09-20	dav	dav19400920-01.2.51	untowned	1			
1940-09-22	dav	dav19400922-01.2.8	other	2	telaviv		
1940-09-22	hbkr	hbkr19400922-01.2.39	untowned	2			spelled
1940-09-22	hmf	hmf19400922-01.2.48	haifa	1	haifa		
1940-09-23	hashaah	hashaah19400923-01.2.15	untowned	1			spelled
1940-09-27	dav	dav19400927-01.2.59	untowned	2			
1940-10-01	hbkr	hbkr19401001-01.2.26	other	2	telaviv		
1940-10-06	hashaah	hashaah19401006-01.2.27	haifa	1	haifa	hadassah	
1940-10-07	hzh	hzh19401007-01.2.49	haifa	1	haifa	hadassah	
1940-10-08	dav	dav19401008-01.2.48	other	2	jerusalem		spelled
1940-10-15	ytlv	ytlv19401015-01.2.1	untowned	3			
1940-10-22	hzh	hzh19401022-01.2.31	mixed	3	haifa,jerusalem	hadassah	
1940-10-23	dav	dav19401023-01.2.52	haifa	1	haifa		
1940-10-31	hmf	hmf19401031-01.2.42	mixed	2	haifa,nazareth	hadassah	
1940-11-06	dav	dav19401106-01.2.61	haifa	2	haifa	hadassah	
1940-11-06	hbkr	hbkr19401106-01.2.41	haifa	1	haifa	hadassah	
1940-11-06	hzh	hzh19401106-01.2.24	untowned	1		rothschild	
1940-11-08	hbkr	hbkr19401108-01.2.48.2	mixed	1	haifa,jaffa,jerusalem,safed,telaviv,tiberias		
1940-11-08	hmf	hmf19401108-01.2.60.1	no_hospital_term	0			
1940-11-08	hzh	hzh19401108-01.2.64.1	mixed	2	haifa,jerusalem	hadassah	
1940-11-11	hbkr	hbkr19401111-01.2.33	other	3	jaffa,jerusalem,telaviv,tiberias	hadassah	
1940-11-13	dav	dav19401113-01.2.61	haifa	4	haifa		
1940-11-13	hegeh	hegeh19401113-01.2.19	haifa	4	haifa	english,hadassah	
1940-11-19	dav	dav19401119-01.2.40	mixed	1	haifa,telaviv,tiberias		
1940-11-21	hbkr	hbkr19401121-01.2.30	mixed	2	haifa,telaviv		
1940-11-27	hbkr	hbkr19401127-01.2.21	untowned	2			abbreviated
1940-11-28	dav	dav19401128-01.2.47	haifa	4	haifa		
1940-11-28	haretz	haretz19401128-01.2.42	haifa	2	haifa		
1940-11-29	dav	dav19401129-01.2.49	untowned	1			
1940-12-03	hbkr	hbkr19401203-01.2.46	untowned	2			spelled
1940-12-05	hmf	hmf19401205-01.2.9	untowned	1			spelled
1940-12-08	dav	dav19401208-01.2.70	untowned	1			
1940-12-12	hbkr	hbkr19401212-01.2.49	untowned	4			
1940-12-15	dav	dav19401215-01.2.54	other	2	jaffa		
1940-12-15	hbkr	hbkr19401215-01.2.27	mixed	2	haifa,telaviv	hadassah	
1940-12-15	hzh	hzh19401215-01.2.41	other	3	telaviv		
1940-12-15	ytlv	ytlv19401215-01.2.11	untowned	1			
1940-12-16	hzh	hzh19401216-01.2.50	haifa	3	haifa	hadassah	
1940-12-23	hbkr	hbkr19401223-01.2.42	untowned	4			
1940-12-26	hbkr	hbkr19401226-01.2.46	mixed	3	haifa,telaviv	hadassah	
1940-12-27	hashaharerev	hashaharerev19401227-01.2.11	haifa	2	haifa		maqaf
1940-12-29	hbkr	hbkr19401229-01.2.54	haifa	2	haifa		spelled
1941-01-03	dav	dav19410103-01.2.1	no_hospital_term	0			
1941-01-13	dav	dav19410113-01.2.59	no_hospital_term	0			spelled
1941-01-16	haolam	haolam19410116-01.2.17	mixed	3	haifa,jerusalem,telaviv,tiberias	hadassah	
1941-01-20	hashaah	hashaah19410120-01.2.11	other	1	jerusalem,telaviv	hadassah	
1941-01-21	dav	dav19410121-01.2.23	untowned	3			
1941-01-28	haretz	haretz19410128-01.2.56.1	haifa	4	haifa	rothschild	
1941-01-28	hbkr	hbkr19410128-01.2.39.3	mixed	2	haifa,jaffa,jerusalem,safed,telaviv,tiberias	rothschild	
1941-01-29	hzh	hzh19410129-01.2.58.1	mixed	1	haifa,jerusalem		
1941-02-02	dav	dav19410202-01.2.35	untowned	1		hadassah	
1941-02-06	hbkr	hbkr19410206-01.2.27	mixed	2	haifa,jaffa	hadassah	
1941-02-11	hzh	hzh19410211-01.2.33	untowned	3			
1941-02-13	hbkr	hbkr19410213-01.2.30	untowned	1		hadassah	
1941-02-14	hzh	hzh19410214-01.2.40.1	other	2	telaviv	hadassah	
1941-02-20	dav	dav19410220-01.2.46	other	2	jerusalem		indefinite
1941-02-20	hbkr	hbkr19410220-01.2.28	other	9	jaffa		indefinite
1941-02-21	hbkr	hbkr19410221-01.2.52.3	other	4	jerusalem,telaviv		
1941-02-23	dav	dav19410223-01.2.50	untowned	1			spelled
1941-02-23	hzh	hzh19410223-01.2.13	untowned	1			spelled
1941-02-24	hbkr	hbkr19410224-01.2.52.1	haifa	1	haifa	rothschild	
1941-02-24	hzh	hzh19410224-01.2.57.1	haifa	1	haifa	hadassah,rothschild	
1941-02-27	hzh	hzh19410227-01.2.42	haifa	2	haifa		
1941-02-28	hbkr	hbkr19410228-01.2.24	haifa	3	haifa		
1941-03-02	hegeh	hegeh19410302-01.2.17	haifa	2	haifa	hadassah	
1941-03-03	hbkr	hbkr19410303-01.2.28	other	3	jerusalem	rothschild	
1941-03-03	hzh	hzh19410303-01.2.32	untowned	1			
1941-03-06	dav	dav19410306-01.2.28	other	22	jaffa,telaviv		spelled
1941-03-06	haretz	haretz19410306-01.2.50	mixed	4	gaza,haifa		
1941-03-09	hegeh	hegeh19410309-01.2.10	mixed	13	haifa,telaviv	hadassah	
1941-03-12	hbkr	hbkr19410312-01.2.27	haifa	2	haifa		
1941-03-14	hzh	hzh19410314-01.2.34.1	haifa	2	haifa	hadassah	
1941-03-18	dav	dav19410318-01.2.35	haifa	12	haifa	hadassah	
1941-03-25	hbkr	hbkr19410325-01.2.30	haifa	2	haifa	hadassah	abbreviated
1941-03-26	hbkr	hbkr19410326-01.2.36	haifa	9	haifa		
1941-03-26	hmf	hmf19410326-01.2.27	haifa	2	haifa		
1941-04-07	hbkr	hbkr19410407-01.2.16	mixed	2	haifa,jerusalem	hadassah	
1941-04-17	hzh	hzh19410417-01.2.29	no_hospital_term	0			
1941-05-01	haolam	haolam19410501-01.2.15	other	11	jaffa	english	
1941-05-09	hbkr	hbkr19410509-01.2.52	untowned	1			spelled
1941-06-08	hzh	hzh19410608-01.2.28	untowned	1			spelled
1941-06-13	dav	dav19410613-01.2.64	other	2	jaffa,jerusalem		
1941-06-13	haretz	haretz19410613-01.2.75	untowned	1			spelled
1941-06-18	dav	dav19410618-01.2.33	haifa	4	haifa		
1941-06-20	hbkr	hbkr19410620-01.2.60	other	1	jaffa		spelled
1941-07-09	hbkr	hbkr19410709-01.2.23	other	2	telaviv		
1941-07-11	hzh	hzh19410711-01.2.52.1	other	1	jerusalem		
1941-07-21	hbkr	hbkr19410721-01.2.24	mixed	5	haifa,jaffa,jerusalem,telaviv		
1941-07-22	haretz	haretz19410722-01.2.47	untowned	2		hadassah	
1941-07-22	hashaah	hashaah19410722-01.2.13	mixed	2	haifa,telaviv		
1941-07-22	hbkr	hbkr19410722-01.2.24	other	1	telaviv	hadassah	
1941-07-27	hbkr	hbkr19410727-01.2.20	untowned	1			
1941-08-01	hbkr	hbkr19410801-01.2.60	untowned	2		hadassah	
1941-08-05	hbkr	hbkr19410805-01.2.21	untowned	1			abbreviated
1941-08-05	hbkr	hbkr19410805-01.2.23	other	1	jerusalem		
1941-08-07	hbkr	hbkr19410807-01.2.18	haifa	3	haifa		
1941-08-08	dav	dav19410808-01.2.32	haifa	1	haifa		
1941-08-10	hmf	hmf19410810-01.2.15	untowned	1			
1941-08-17	hbkr	hbkr19410817-01.2.43	haifa	2	haifa	rothschild	
1941-08-19	hmf	hmf19410819-01.2.25	untowned	2		hadassah,rothschild	
1941-08-24	dav	dav19410824-01.2.18	untowned	1			
1941-08-25	hbkr	hbkr19410825-01.2.28	haifa	1	haifa		abbreviated
1941-08-26	hashaah	hashaah19410826-01.2.12	haifa	1	haifa		
1941-08-28	hzh	hzh19410828-01.2.45	no_hospital_term	0			
1941-08-29	hbkr	hbkr19410829-01.2.47	haifa	1	haifa		abbreviated
1941-08-31	hashaah	hashaah19410831-01.2.16	untowned	1		hadassah	
1941-09-02	haretz	haretz19410902-01.2.51	untowned	3			spelled
1941-09-03	hbkr	hbkr19410903-01.2.31	haifa	1	haifa		abbreviated
1941-09-11	hbkr	hbkr19410911-01.2.23	other	4	jerusalem	hadassah	abbreviated
1941-09-14	dav	dav19410914-01.2.38	untowned	1			spelled
1941-09-15	dav	dav19410915-01.2.50	other	3	jaffa		spelled
1941-09-21	hzh	hzh19410921-01.2.33	untowned	1		hadassah	
1941-09-24	dav	dav19410924-01.2.47.1	untowned	3			
1941-09-26	dav	dav19410926-01.2.37.1	haifa	2	haifa	hadassah	
1941-09-26	hbkr	hbkr19410926-01.2.58	mixed	2	acre,haifa,jerusalem		spelled
1941-09-26	hzh	hzh19410926-01.2.39.1	untowned	2		hadassah	
1941-09-29	dav	dav19410929-01.2.28	untowned	1			
1941-09-29	dav	dav19410929-01.2.36.3	other	2	telaviv		
1941-09-30	hegeh	hegeh19410930-01.2.20	untowned	1		hadassah	
1941-10-07	hmf	hmf19411007-01.2.51	haifa	1	haifa		spelled
1941-10-08	hmf	hmf19411008-01.2.34	haifa	1	haifa		
1941-10-19	hbkr	hbkr19411019-01.2.53	untowned	1			abbreviated
1941-10-23	haolam	haolam19411023-01.2.8	mixed	2	haifa,jerusalem	hadassah	
1941-10-24	hbkr	hbkr19411024-01.2.40	untowned	1			
1941-10-24	hmf	hmf19411024-01.2.42	other	1	hebron		
1941-10-26	hbkr	hbkr19411026-01.2.34	other	3	jerusalem		
1941-10-28	dav	dav19411028-01.2.22	mixed	1	haifa,jaffa		
1941-10-28	hmf	hmf19411028-01.2.19	other	5	jaffa	hadassah	indefinite
1941-10-30	hmf	hmf19411030-01.2.22	untowned	1			
1941-11-03	hbkr	hbkr19411103-01.2.31	other	4	acre,jerusalem		spelled
1941-11-06	hmf	hmf19411106-01.2.28	other	2	jerusalem		spelled
1941-11-11	haretz	haretz19411111-01.2.57	other	2	acre	hadassah	
1941-11-12	hashaah	hashaah19411112-01.2.24	haifa	1	haifa	hadassah	
1941-11-14	haretz	haretz19411114-01.2.37	haifa	1	haifa		
1941-12-01	dav	dav19411201-01.2.22	other	1	jaffa		
1941-12-04	haolam	haolam19411204-01.2.1	other	2	jaffa	hadassah	
1941-12-07	haretz	haretz19411207-01.2.29	untowned	1		hadassah	
1941-12-15	ytlv	ytlv19411215-01.2.1	other	5	telaviv		indefinite
1941-12-28	hzh	hzh19411228-01.2.25	other	1	jaffa		
1942-01-04	hzh	hzh19420104-01.2.2	untowned	2		hadassah	
1942-01-08	hzh	hzh19420108-01.2.19	other	3	jaffa		spelled
1942-01-09	omer	omer19420109-01.2.2	mixed	3	haifa,jaffa		
1942-01-11	dav	dav19420111-01.2.38.3	other	3	jaffa,jerusalem	hadassah	
1942-01-12	hzh	hzh19420112-01.2.50	other	2	jaffa		spelled
1942-01-18	dav	dav19420118-01.2.54	other	3	jaffa		maqaf
1942-01-22	dav	dav19420122-01.2.60	haifa	4	haifa		
1942-01-26	haretz	haretz19420126-01.2.41	other	1	jaffa,safed	hadassah	
1942-01-26	hzh	hzh19420126-01.2.21	other	1	jaffa,jerusalem		
1942-01-27	hmf	hmf19420127-01.2.39	mixed	5	haifa,telaviv	hadassah	indefinite,spelled
1942-02-01	hzh	hzh19420201-01.2.45	other	2	jaffa		
1942-02-12	hbkr	hbkr19420212-01.2.56.1	haifa	2	haifa		
1942-02-16	hzh	hzh19420216-01.2.34	untowned	1			spelled
1942-02-17	hbkr	hbkr19420217-01.2.32	other	4	hebron		
1942-02-17	hegeh	hegeh19420217-01.2.20	no_hospital_term	0			
1942-02-25	hazmantlv	hazmantlv19420225-01.2.9	other	2	jaffa		
1942-02-26	hmf	hmf19420226-01.2.25	mixed	13	haifa,tiberias		
1942-03-04	dav	dav19420304-01.2.23	untowned	1			
1942-03-04	dav	dav19420304-01.2.26	other	4	gaza,jerusalem		
1942-03-15	dav	dav19420315-01.2.36	untowned	1			
1942-03-17	dav	dav19420317-01.2.45	untowned	2			
1942-03-17	hzh	hzh19420317-01.2.24	no_hospital_term	0			indefinite
1942-03-17	hzh	hzh19420317-01.2.43	other	1	jerusalem	hadassah	
1942-03-19	haolam	haolam19420319-01.2.6	untowned	1			indefinite
1942-03-20	haretz	haretz19420320-01.2.47	mixed	3	haifa,jaffa,tiberias	hadassah	
1942-03-22	haretz	haretz19420322-01.2.52	haifa	2	haifa	rothschild	
1942-03-22	hzh	hzh19420322-01.2.46	untowned	2			
1942-03-26	haolam	haolam19420326-01.2.5	other	5	jaffa	hadassah	
1942-04-07	hzh	hzh19420407-01.2.42	other	1	jerusalem		
1942-04-12	hmf	hmf19420412-01.2.29	haifa	3	haifa	rothschild	
1942-04-12	hzh	hzh19420412-01.2.37	untowned	4		hadassah	
1942-04-14	dav	dav19420414-01.2.22	other	2	jerusalem		spelled
